timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,181.41926580695818,43.39441712300818,10.6083215652107,44.67227242794505
10,5.590006936206099e+22,432494391695.47626,654101952400.8706,784156083304.0006
20,5.407219947403334e+48,5.829599410817374e+24,5.049276198707534e+24,7.712290154126508e+24
30,1.3305596343868346e+77,8.933456612981909e+38,8.158119435661728e+38,1.209799817253052e+39
40,2.484990069297754e+105,1.2207103156106451e+53,1.115058474515704e+53,1.6533266695446274e+53
50,1.5084761764814716e+126,2.5876877438515064e+63,3.1459672728140205e+63,4.0734798319491145e+63
60,1.0912679177083952e+149,8.737266345174101e+74,6.610570910398847e+74,1.0956252596025862e+75
70,3.975123652019188e+172,5.271968379426071e+86,3.991579834920342e+86,6.612591033188962e+86
80,1.941281054531842e+196,3.68417076231726e+98,2.789440337045572e+98,4.621048755407181e+98
90,8.433455037407087e+219,2.428308832431683e+110,1.8385093841158582e+110,3.045784060163785e+110
100,8.581451872625017e+244,7.744376674250102e+122,5.866907236884362e+122,9.715758879206254e+122
110,6.688748255285068e+274,6.837190022357309e+137,5.179677924959562e+137,8.577658818590056e+137
120,7.382336452975741e+303,2.2714637172557965e+152,1.7207622379235881e+152,2.849661400635752e+152
130,,,,
140,,,,
150,,,,
160,,,,
170,,,,
180,,,,
190,,,,
200,,,,
210,,,,
220,,,,
230,,,,
240,,,,
250,,,,
260,,,,
270,,,,
280,,,,
290,,,,
300,,,,
