timestep,mse,res_ones_norm,res_ortho_norm,residual_norm
0,1446.258506892863,1084.091758771448,520.5800279079974,1202.6048839468692
10,1.943338609236214e+22,3750161952760.762,2317255147891.0825,4408331440847.222
20,1.3195018863427764e+47,1.0310338402977888e+25,5.06429764630368e+24,1.1486957327085256e+25
30,3.0966421273257776e+72,5.431404542745302e+37,1.2108946966204417e+37,5.564748087133664e+37
40,9.384727556029376e+99,2.911809638632027e+51,9.518887458096112e+50,3.06345026988025e+51
50,1.36865982216545e+127,1.13791718153673e+65,2.7166948693026876e+64,1.1698973553972375e+65
60,6.488938784488237e+154,7.818892154416962e+78,1.9376050481146215e+78,8.055394952755722e+78
70,1.074185384581886e+183,1.0251849244146753e+93,1.5225391730514576e+92,1.036429150777749e+93
80,3.7328086876130715e+211,1.9121907355402148e+107,2.762883973807891e+106,1.9320477964100867e+107
90,4.2353556739571895e+242,6.453020384405051e+122,8.438510875887626e+121,6.507961027816e+122
100,7.165750658248118e+273,2.6547543334432672e+138,3.4355507173132317e+137,2.676891977321483e+138
110,1.6859202600409103e+305,inf,1.7597087133811303e+153,1.2984299211127684e+154
120,,,,
130,,,,
140,,,,
150,,,,
160,,,,
170,,,,
180,,,,
190,,,,
200,,,,
210,,,,
220,,,,
230,,,,
240,,,,
250,,,,
260,,,,
270,,,,
280,,,,
290,,,,
300,,,,
